color_description,created_at,current_price,discount_amount,discount_percent,group_key,image_url,messaging,original_price,price,price_display,product_code,product_type,product_url,promo_display,promo_message,source_url,subtitle,target,title,badge
Indigo Haze,"Mon, 24 Nov 2025 15:11:55 GMT",15.97,14.03,46,8syK3H8m,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/da593fee-5d81-448d-9836-49e1c484d6a1/SPORT+BIKE+SHORT.png",Extra 25% w/ BFRIDAY,30,$15.97,"$15.97 (was $30, 46% off)",45D657-C5A,discount,https://www.nike.com/t/jordan-dri-fit-sport-big-kids-bike-shorts-8syK3H8m/45D657-C5A,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Bike Shorts,Nike Sale US,Jordan Dri-FIT Sport,
Medium Olive,"Mon, 24 Nov 2025 15:11:40 GMT",32.97,32.03,49,rZOJU60h,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8f31461f-c0f7-457a-96c6-966085408eea/JDG%C2%A0ESS%C2%A0OVERALL%C2%A0DRESS.png",Extra 25% w/ BFRIDAY,65,$32.97,"$32.97 (was $65, 49% off)",45D658-E6F,discount,https://www.nike.com/t/jordan-big-kids-essential-overall-dress-rZOJU60h/45D658-E6F,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Essential Overall Dress,Nike Sale US,Jordan,
Black,"Mon, 24 Nov 2025 15:12:41 GMT",26.97,13.03,32,PEavA9lJ,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/5f071420-2300-41b2-8854-24f64983ef00/JDG%C2%A0CRAFTED%C2%A0UTILITY%C2%A0SKORT.png",Extra 25% w/ BFRIDAY,40,$26.97,"$26.97 (was $40, 32% off)",45D695-023,discount,https://www.nike.com/t/jordan-big-kids-crafted-utility-skort-PEavA9lJ/45D695-023,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Crafted Utility Skort,Nike Sale US,Jordan,
Coconut Milk,"Mon, 24 Nov 2025 15:12:41 GMT",28.97,11.03,27,PEavA9lJ,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2d8c2c39-6255-42f4-9af1-028b6c1af904/JDG%C2%A0CRAFTED%C2%A0UTILITY%C2%A0SKORT.png",Extra 25% w/ BFRIDAY,40,$28.97,"$28.97 (was $40, 27% off)",45D695-W3Z,discount,https://www.nike.com/t/jordan-big-kids-crafted-utility-skort-PEavA9lJ/45D695-W3Z,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Crafted Utility Skort,Nike Sale US,Jordan,
Black,"Mon, 24 Nov 2025 15:11:53 GMT",29.97,5.03,14,trcrlKMm,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a4daba6c-1a21-473b-bfe6-70de67554faf/SPORT+DF+SKORT.png",,35,$29.97,"$29.97 (was $35, 14% off)",45D810-023,discount,https://www.nike.com/t/jordan-dri-fit-sport-big-kids-skort-trcrlKMm/45D810-023,,,https://www.nike.com/w/sale-3yaep,Big Kids' Skort,Nike Sale US,Jordan Dri-FIT Sport,
Indigo Haze,"Mon, 24 Nov 2025 15:11:53 GMT",17.97,17.03,48,trcrlKMm,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1f242490-f9f1-4683-82df-412c4a0bc204/SPORT+DF+SKORT.png",Extra 25% w/ BFRIDAY,35,$17.97,"$17.97 (was $35, 48% off)",45D810-C5A,discount,https://www.nike.com/t/jordan-dri-fit-sport-big-kids-skort-trcrlKMm/45D810-C5A,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Skort,Nike Sale US,Jordan Dri-FIT Sport,
Aluminum,"Mon, 24 Nov 2025 15:12:52 GMT",17.97,17.03,48,yzXZ9fpY,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c976a1ef-64d7-4ba5-b1c4-e7de1fdd8cd9/TRAINING+CAMP+MESH+OVERLAY.png",Extra 25% w/ BFRIDAY,35,$17.97,"$17.97 (was $35, 48% off)",45D900-U58,discount,https://www.nike.com/t/jordan-training-camp-big-kids-mesh-overlay-t-shirt-yzXZ9fpY/45D900-U58,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Mesh Overlay T-Shirt,Nike Sale US,Jordan Training Camp,
Sail,"Mon, 24 Nov 2025 15:11:48 GMT",15.97,14.03,46,58HQnBkD,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3fb1cf1e-32ca-45cb-aa04-56b718546ca8/JM+TRAINING+CAMP+PINTUCK+T.png",Extra 25% w/ BFRIDAY,30,$15.97,"$15.97 (was $30, 46% off)",45D902-782,discount,https://www.nike.com/t/jordan-training-camp-big-kids-pintuck-tank-58HQnBkD/45D902-782,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Pintuck Tank,Nike Sale US,Jordan Training Camp,
Igloo,"Mon, 24 Nov 2025 15:11:48 GMT",15.97,14.03,46,58HQnBkD,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1b2167c2-fd33-45d4-b85f-9b4107e007b5/JM+TRAINING+CAMP+PINTUCK+T.png",Extra 25% w/ BFRIDAY,30,$15.97,"$15.97 (was $30, 46% off)",45D902-U4A,discount,https://www.nike.com/t/jordan-training-camp-big-kids-pintuck-tank-58HQnBkD/45D902-U4A,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Pintuck Tank,Nike Sale US,Jordan Training Camp,
Hyper Pink,"Mon, 24 Nov 2025 15:11:44 GMT",25.97,24.03,48,vtMlwYEn,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2e21dfe2-cdd6-47f1-8759-bda3ec9c75f0/SHE+TAKES+FLIGHT+RIBBED+DR.png",Extra 25% w/ BFRIDAY,50,$25.97,"$25.97 (was $50, 48% off)",45D940-A96,discount,https://www.nike.com/t/jordan-big-kids-she-takes-flight-ribbed-dress-vtMlwYEn/45D940-A96,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,"Big Kids' ""She Takes Flight"" Ribbed Dress",Nike Sale US,Jordan,
Light Orewood Brown,"Mon, 24 Nov 2025 15:11:44 GMT",25.97,24.03,48,vtMlwYEn,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ffbed702-b12e-4fca-a036-268bee981858/SHE+TAKES+FLIGHT+RIBBED+DR.png",Extra 25% w/ BFRIDAY,50,$25.97,"$25.97 (was $50, 48% off)",45D940-X27,discount,https://www.nike.com/t/jordan-big-kids-she-takes-flight-ribbed-dress-vtMlwYEn/45D940-X27,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,"Big Kids' ""She Takes Flight"" Ribbed Dress",Nike Sale US,Jordan,
Black,"Mon, 24 Nov 2025 15:12:12 GMT",20.97,19.03,47,Awnb2wbD,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4796188d-adbe-45fb-abac-b1e863ea4440/JM+TRAINING+MESH+CAMP+TOP.png",Extra 25% w/ BFRIDAY,40,$20.97,"$20.97 (was $40, 47% off)",45D980-023,discount,https://www.nike.com/t/jordan-dri-fit-training-camp-big-kids-jumpman-mesh-top-Awnb2wbD/45D980-023,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Jumpman Mesh Top,Nike Sale US,Jordan Dri-FIT Training Camp,
Igloo,"Mon, 24 Nov 2025 15:12:12 GMT",20.97,19.03,47,Awnb2wbD,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ac94de9f-57e5-4cfd-84d2-6707c0257b2d/JM+TRAINING+MESH+CAMP+TOP.png",Extra 25% w/ BFRIDAY,40,$20.97,"$20.97 (was $40, 47% off)",45D980-U4A,discount,https://www.nike.com/t/jordan-dri-fit-training-camp-big-kids-jumpman-mesh-top-Awnb2wbD/45D980-U4A,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Jumpman Mesh Top,Nike Sale US,Jordan Dri-FIT Training Camp,
Dusty Amethyst,"Mon, 24 Nov 2025 15:12:10 GMT",37.97,12.03,24,WHDp1xEw,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4129cd0a-7d6e-4663-a7c7-3386e4f5c63a/QUARTER+ZIP+LS+TOP.png",,50,$37.97,"$37.97 (was $50, 24% off)",45F078-PAP,discount,https://www.nike.com/t/jordan-big-kids-quarter-zip-long-sleeve-top-WHDp1xEw/45F078-PAP,,,https://www.nike.com/w/sale-3yaep,Big Kids' Quarter-Zip Long Sleeve Top,Nike Sale US,Jordan,
Dusty Amethyst,"Mon, 24 Nov 2025 15:11:50 GMT",19.97,10.03,33,DkycfWB5,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e2de49db-19b0-4860-9d47-fac660963be7/RIB+BIKE+SHORT.png",,30,$19.97,"$19.97 (was $30, 33% off)",45F079-PAP,discount,https://www.nike.com/t/jordan-big-kids-ribbed-bike-shorts-DkycfWB5/45F079-PAP,,,https://www.nike.com/w/sale-3yaep,Big Kids' Ribbed Bike Shorts,Nike Sale US,Jordan,
Sanddrift,"Mon, 24 Nov 2025 15:11:50 GMT",19.97,10.03,33,DkycfWB5,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/acab25fe-eda0-43c8-aec0-3e5d5e9a0d66/RIB+BIKE+SHORT.png",,30,$19.97,"$19.97 (was $30, 33% off)",45F079-X5C,discount,https://www.nike.com/t/jordan-big-kids-ribbed-bike-shorts-DkycfWB5/45F079-X5C,,,https://www.nike.com/w/sale-3yaep,Big Kids' Ribbed Bike Shorts,Nike Sale US,Jordan,
Dusty Amethyst,"Mon, 24 Nov 2025 15:12:13 GMT",33.97,11.03,24,dDaQrUOg,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/bf565ee5-7a14-4841-b8bc-ca1edad93f8e/MOCK+NECK+SS+RIB+DRESS.png",Extra 25% w/ BFRIDAY,45,$33.97,"$33.97 (was $45, 24% off)",45F080-PAP,discount,https://www.nike.com/t/jordan-big-kids-mock-neck-ribbed-dress-dDaQrUOg/45F080-PAP,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Mock Neck Ribbed Dress,Nike Sale US,Jordan,
Light Madder Root,"Mon, 24 Nov 2025 15:11:34 GMT",28.97,16.03,35,IWpDZX7w,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ec45f443-9ecd-44e9-8b3b-990c24e0c796/WJ+BRKN+FLC+PO+HOODIE.png",Extra 25% w/ BFRIDAY,45,$28.97,"$28.97 (was $45, 35% off)",45F136-R1O,discount,https://www.nike.com/t/jordan-brooklyn-fleece-big-kids-pullover-hoodie-IWpDZX7w/45F136-R1O,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Pullover Hoodie,Nike Sale US,Jordan Brooklyn Fleece,
Medium Soft Pink,"Mon, 24 Nov 2025 15:12:19 GMT",27.97,12.03,30,159Mgboc,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/742e657f-6f34-4f18-bb2e-d291779f5fd8/WJ+BRKN+FLC+PANT.png",Extra 25% w/ BFRIDAY,40,$27.97,"$27.97 (was $40, 30% off)",45F138-A0W,discount,https://www.nike.com/t/jordan-brooklyn-fleece-big-kids-pants-159Mgboc/45F138-A0W,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Pants,Nike Sale US,Jordan Brooklyn Fleece,
Light Madder Root,"Mon, 24 Nov 2025 15:12:19 GMT",25.97,14.03,35,159Mgboc,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3ede71e2-8b88-4b67-a667-7a94adc14821/WJ+BRKN+FLC+PANT.png",Extra 25% w/ BFRIDAY,40,$25.97,"$25.97 (was $40, 35% off)",45F138-R1O,discount,https://www.nike.com/t/jordan-brooklyn-fleece-big-kids-pants-159Mgboc/45F138-R1O,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Pants,Nike Sale US,Jordan Brooklyn Fleece,
Black,"Mon, 24 Nov 2025 15:12:16 GMT",28.97,16.03,35,Uc6Hksrq,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d9337639-739d-4404-83de-2d5ca8b2e895/WJ+BRKN+FLC+CARGO+PANT.png",Extra 25% w/ BFRIDAY,45,$28.97,"$28.97 (was $45, 35% off)",45F142-023,discount,https://www.nike.com/t/jordan-brooklyn-fleece-big-kids-cargo-pants-Uc6Hksrq/45F142-023,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Cargo Pants,Nike Sale US,Jordan Brooklyn Fleece,
Black,"Mon, 24 Nov 2025 15:11:59 GMT",21.97,3.03,12,aEknuuCR,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/f9cff508-2e6f-43bc-af25-d9365c911864/MJ+BBY+BRKLYN+ESS+SS+TEE.png",Extra 25% w/ BFRIDAY,25,$21.97,"$21.97 (was $25, 12% off)",45F152-023,discount,https://www.nike.com/t/jordan-brooklyn-essentials-big-kids-t-shirt-aEknuuCR/45F152-023,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' T-Shirt,Nike Sale US,Jordan Brooklyn Essentials,
Light Madder Root,"Mon, 24 Nov 2025 15:12:28 GMT",29.97,5.03,14,KxUJtZjS,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/cc2d6547-a9f5-4547-80b6-5b1d87ccce29/BRKLN+ESS+DRESS.png",Extra 25% w/ BFRIDAY,35,$29.97,"$29.97 (was $35, 14% off)",45F153-R1O,discount,https://www.nike.com/t/jordan-brooklyn-essentials-big-kids-dress-KxUJtZjS/45F153-R1O,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Dress,Nike Sale US,Jordan Brooklyn Essentials,
Black,"Mon, 24 Nov 2025 15:12:06 GMT",37.97,12.03,24,VbI4YHe0,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2587e93a-aee5-4069-b6f5-3ae46fdd71fc/BLUE+JEANS+%26+BLING+WOVEN.png",Extra 25% w/ BFRIDAY,50,$37.97,"$37.97 (was $50, 24% off)",45F197-023,discount,https://www.nike.com/t/jordan-blue-jeans-and-bling-big-kids-woven-pants-VbI4YHe0/45F197-023,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Woven Pants,Nike Sale US,Jordan Blue Jeans and Bling,
Black,"Mon, 24 Nov 2025 15:11:32 GMT",19.97,8.03,28,9PjD0BqB,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0aa4c9f7-5746-4154-a6d1-2b2e72d03b3f/DISTRESSED+COLLIGIATE.png",Extra 25% w/ BFRIDAY,28,$19.97,"$19.97 (was $28, 28% off)",45F223-023,discount,https://www.nike.com/t/jordan-big-kids-distressed-collegiate-t-shirt-9PjD0BqB/45F223-023,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Distressed Collegiate T-Shirt,Nike Sale US,Jordan,
White,"Mon, 24 Nov 2025 15:11:11 GMT",18.97,6.03,24,Eas7wRLO,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/47afbb2c-7cb4-4cd2-81c5-25620e3f5d1a/JORDAN+AJ1+ROOKIE+SS+TEE.png",Extra 25% w/ BFRIDAY,25,$18.97,"$18.97 (was $25, 24% off)",45F262-001,discount,https://www.nike.com/t/jordan-big-kids-aj1-rookie-t-shirt-Eas7wRLO/45F262-001,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' AJ1 Rookie T-Shirt,Nike Sale US,Jordan,
Cobalt Bliss,"Mon, 24 Nov 2025 15:11:11 GMT",18.97,6.03,24,Eas7wRLO,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ad5b8366-860b-4319-b33f-66d2027b8767/JORDAN+AJ1+ROOKIE+SS+TEE.png",,25,$18.97,"$18.97 (was $25, 24% off)",45F262-U8K,discount,https://www.nike.com/t/jordan-big-kids-aj1-rookie-t-shirt-Eas7wRLO/45F262-U8K,,,https://www.nike.com/w/sale-3yaep,Big Kids' AJ1 Rookie T-Shirt,Nike Sale US,Jordan,
Ghost,"Mon, 24 Nov 2025 15:12:16 GMT",23.97,4.03,14,1Q752G46,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2492418d-38d7-4091-b6ae-2f63bb07c95b/W+PEARL+JORDAN+SS+TEE.png",Extra 25% w/ BFRIDAY,28,$23.97,"$23.97 (was $28, 14% off)",45F296-BAD,discount,https://www.nike.com/t/jordan-big-kids-pearl-t-shirt-1Q752G46/45F296-BAD,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Pearl T-Shirt,Nike Sale US,Jordan,
Ghost,"Mon, 24 Nov 2025 15:12:30 GMT",33.97,21.03,38,TbnJmf1T,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/fd35d4a2-15b2-4f4d-aa61-87962af2e6f4/MOUNTAINSIDE+VELOUR+PO+HOO.png",Extra 25% w/ BFRIDAY,55,$33.97,"$33.97 (was $55, 38% off)",45F332-BAD,discount,https://www.nike.com/t/jordan-mountainside-big-kids-velour-pullover-hoodie-TbnJmf1T/45F332-BAD,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Velour Pullover Hoodie,Nike Sale US,Jordan Mountainside,
Ghost,"Mon, 24 Nov 2025 15:11:31 GMT",34.97,15.03,30,DyZLacCu,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a764aa01-027a-439a-9e0e-644422440c14/MOUNTAINSIDE+VELOUR+PANT.png",Extra 25% w/ BFRIDAY,50,$34.97,"$34.97 (was $50, 30% off)",45F333-BAD,discount,https://www.nike.com/t/jordan-mountainside-big-kids-velour-pants-DyZLacCu/45F333-BAD,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Velour Pants,Nike Sale US,Jordan Mountainside,
Black,"Mon, 24 Nov 2025 15:12:32 GMT",48.97,6.03,11,kSHy8AuD,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/df749827-c6ab-43bc-92a4-b2fec7eac179/MOUNTAINSIDE+VELOUR+DRESS.png",Extra 25% w/ BFRIDAY,55,$48.97,"$48.97 (was $55, 11% off)",45F334-023,discount,https://www.nike.com/t/jordan-mountainside-big-kids-velour-dress-kSHy8AuD/45F334-023,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Velour Dress,Nike Sale US,Jordan Mountainside,
Ghost,"Mon, 24 Nov 2025 15:12:32 GMT",41.97,13.03,23,kSHy8AuD,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/eebf9b15-4e9a-4d88-82a2-7bd3ffa41ea9/MOUNTAINSIDE+VELOUR+DRESS.png",Extra 25% w/ BFRIDAY,55,$41.97,"$41.97 (was $55, 23% off)",45F334-BAD,discount,https://www.nike.com/t/jordan-mountainside-big-kids-velour-dress-kSHy8AuD/45F334-BAD,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Velour Dress,Nike Sale US,Jordan Mountainside,
Off Noir,"Mon, 24 Nov 2025 15:11:59 GMT",36.97,13.03,26,2uPGH6nd,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/742c9e57-a63b-4b17-a9d1-b45820998a96/JUMPMAN+CLUB+OS+SATIN+PO.png",Extra 25% w/ BFRIDAY,50,$36.97,"$36.97 (was $50, 26% off)",45F411-G0T,discount,https://www.nike.com/t/jordan-jumpman-club-big-kids-oversized-satin-pullover-hoodie-2uPGH6nd/45F411-G0T,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Oversized Satin Pullover Hoodie,Nike Sale US,Jordan Jumpman Club,
Off Noir,"Mon, 24 Nov 2025 15:11:13 GMT",38.97,6.03,13,vSNbm39z,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/45f9ddbe-7313-4838-af19-b7a7bb3a9539/JUMPMAN+CLUB+PLEATED+FLC+P.png",Extra 25% w/ BFRIDAY,45,$38.97,"$38.97 (was $45, 13% off)",45F412-G0T,discount,https://www.nike.com/t/jordan-jumpman-club-big-kids-pleated-fleece-pants-vSNbm39z/45F412-G0T,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Pleated Fleece Pants,Nike Sale US,Jordan Jumpman Club,
White,"Mon, 24 Nov 2025 15:12:23 GMT",22.97,2.03,8,uRDTIrDx,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a3dd7108-901e-478e-b726-f79f4e35d63b/JORDAN+TREE+ETCH.png",Extra 25% w/ BFRIDAY,25,$22.97,"$22.97 (was $25, 8% off)",45F420-001,discount,https://www.nike.com/t/jordan-big-kids-etched-wood-t-shirt-uRDTIrDx/45F420-001,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' Etched Wood T-Shirt,Nike Sale US,Jordan,
Medium Soft Pink,"Mon, 24 Nov 2025 15:12:18 GMT",21.97,6.03,21,JBYgfZRf,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e35e513e-00bd-4709-a900-b3f188a57926/JUMPMAN+CLUB+TEE.png",Extra 25% w/ BFRIDAY,28,$21.97,"$21.97 (was $28, 21% off)",45F434-A0W,discount,https://www.nike.com/t/jordan-jumpman-club-big-kids-t-shirt-JBYgfZRf/45F434-A0W,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Big Kids' T-Shirt,Nike Sale US,Jordan Jumpman Club,
Oatmeal,"Mon, 24 Nov 2025 15:12:25 GMT",28.97,11.03,27,Dhm48l,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1b53b75e-d381-4056-af27-55c2eb4f2ce9/JAN+WJ+QUILTED+CROSSBODY.png",Extra 25% w/ BFRIDAY,40,$28.97,"$28.97 (was $40, 27% off)",4A0614-X1U,discount,https://www.nike.com/t/jordan-crossbody-bag-Dhm48l/4A0614-X1U,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Crossbody Bag,Nike Sale US,Jordan,
White/New Green/Bright Mango/Black,"Mon, 24 Nov 2025 15:10:26 GMT",95.97,4.03,4,29Vjp0,https://static.nike.com/a/images/t_default/9bd1131b-70ca-40c0-8548-208c4d2d0ae8/WMNS+NIKE+AIR+MAX+CORRELATE.png,Extra 25% w/ BFRIDAY,100,$95.97,"$95.97 (was $100, 4% off)",511417-136,discount,https://www.nike.com/t/air-max-correlate-womens-shoes-29Vjp0/511417-136,⭐ Extra 25% w/ BFRIDAY,Extra 25% w/ BFRIDAY,https://www.nike.com/w/sale-3yaep,Women's Shoes,Nike Sale US,Nike Air Max Correlate,
